h_id,AGEP,RELP,SEX,RACAIAN,RACASN,RACBLK,RACNHPI,RACSOR,RACWHT,isHISP,RACNUM
94685330,46,13,1,1,0,0,0,0,0,1,1
94685330,62,15,2,1,0,0,0,0,0,1,1
94685330,61,15,1,1,0,0,0,0,0,1,1
94685331,42,0,2,0,0,0,0,0,1,0,1
94685331,15,2,2,0,0,0,0,0,1,0,1
94685331,9,2,1,0,0,0,0,0,1,0,1
94685331,46,13,1,1,0,0,0,0,0,1,1
94685331,62,15,2,1,0,0,0,0,0,1,1
94685331,61,15,1,1,0,0,0,0,0,1,1
94685332,42,0,2,0,0,0,0,0,1,0,1
94685332,15,2,2,0,0,0,0,0,1,0,1
94685332,9,2,1,0,0,0,0,0,1,0,1
94685332,46,13,1,1,0,0,0,0,0,1,1
94685332,62,15,2,1,0,0,0,0,0,1,1
94685332,61,15,1,1,0,0,0,0,0,1,1
94685333,42,0,2,0,0,0,0,0,1,0,1
94685333,15,2,2,0,0,0,0,0,1,0,1
94685333,9,2,1,0,0,0,0,0,1,0,1
94685333,46,13,1,1,0,0,0,0,0,1,1
94685333,62,15,2,1,0,0,0,0,0,1,1
94685333,61,15,1,1,0,0,0,0,0,1,1
94685334,42,0,2,0,0,0,0,0,1,0,1
94685334,15,2,2,0,0,0,0,0,1,0,1
94685334,9,2,1,0,0,0,0,0,1,0,1
94685334,46,13,1,1,0,0,0,0,0,1,1
94685334,62,15,2,1,0,0,0,0,0,1,1
94685334,61,15,1,1,0,0,0,0,0,1,1
94685335,42,0,2,0,0,0,0,0,1,0,1
94685335,15,2,2,0,0,0,0,0,1,0,1
94685335,9,2,1,0,0,0,0,0,1,0,1
94685335,46,13,1,1,0,0,0,0,0,1,1
94685335,62,15,2,1,0,0,0,0,0,1,1
94685335,61,15,1,1,0,0,0,0,0,1,1
94685336,42,0,2,0,0,0,0,0,1,0,1
94685336,15,2,2,0,0,0,0,0,1,0,1
94685336,9,2,1,0,0,0,0,0,1,0,1
94685336,46,13,1,1,0,0,0,0,0,1,1
94685336,62,15,2,1,0,0,0,0,0,1,1
94685336,61,15,1,1,0,0,0,0,0,1,1
94685337,42,0,2,0,0,0,0,0,1,0,1
94685337,15,2,2,0,0,0,0,0,1,0,1
94685337,9,2,1,0,0,0,0,0,1,0,1
94685337,46,13,1,1,0,0,0,0,0,1,1
94685337,62,15,2,1,0,0,0,0,0,1,1
94685337,61,15,1,1,0,0,0,0,0,1,1
94685338,42,0,2,0,0,0,0,0,1,0,1
94685338,15,2,2,0,0,0,0,0,1,0,1
94685338,9,2,1,0,0,0,0,0,1,0,1
94685338,46,13,1,1,0,0,0,0,0,1,1
94685338,62,15,2,1,0,0,0,0,0,1,1
94685338,61,15,1,1,0,0,0,0,0,1,1
94685339,42,0,2,0,0,0,0,0,1,0,1
94685339,15,2,2,0,0,0,0,0,1,0,1
94685339,9,2,1,0,0,0,0,0,1,0,1
94685339,46,13,1,1,0,0,0,0,0,1,1
94685339,62,15,2,1,0,0,0,0,0,1,1
94685339,61,15,1,1,0,0,0,0,0,1,1
94685340,42,0,2,0,0,0,0,0,1,0,1
94685340,15,2,2,0,0,0,0,0,1,0,1
94685340,9,2,1,0,0,0,0,0,1,0,1
94685340,46,13,1,1,0,0,0,0,0,1,1
94685340,62,15,2,1,0,0,0,0,0,1,1
94685340,61,15,1,1,0,0,0,0,0,1,1
94685341,42,0,2,0,0,0,0,0,1,0,1
94685341,15,2,2,0,0,0,0,0,1,0,1
94685341,9,2,1,0,0,0,0,0,1,0,1
94685341,46,13,1,1,0,0,0,0,0,1,1
94685341,62,15,2,1,0,0,0,0,0,1,1
94685341,61,15,1,1,0,0,0,0,0,1,1
94685342,42,0,2,0,0,0,0,0,1,0,1
94685342,15,2,2,0,0,0,0,0,1,0,1
94685342,9,2,1,0,0,0,0,0,1,0,1
94685342,46,13,1,1,0,0,0,0,0,1,1
94685342,62,15,2,1,0,0,0,0,0,1,1
94685342,61,15,1,1,0,0,0,0,0,1,1
94685343,42,0,2,0,0,0,0,0,1,0,1
94685343,15,2,2,0,0,0,0,0,1,0,1
94685343,9,2,1,0,0,0,0,0,1,0,1
94685343,46,13,1,1,0,0,0,0,0,1,1
94685343,62,15,2,1,0,0,0,0,0,1,1
94685343,61,15,1,1,0,0,0,0,0,1,1
94685344,42,0,2,0,0,0,0,0,1,0,1
94685344,15,2,2,0,0,0,0,0,1,0,1
94685344,9,2,1,0,0,0,0,0,1,0,1
94685344,46,13,1,1,0,0,0,0,0,1,1
94685344,62,15,2,1,0,0,0,0,0,1,1
94685344,61,15,1,1,0,0,0,0,0,1,1
94685345,42,0,2,0,0,0,0,0,1,0,1
94685345,15,2,2,0,0,0,0,0,1,0,1
94685345,9,2,1,0,0,0,0,0,1,0,1
94685345,46,13,1,1,0,0,0,0,0,1,1
94685345,62,15,2,1,0,0,0,0,0,1,1
94685345,61,15,1,1,0,0,0,0,0,1,1
94685346,42,0,2,0,0,0,0,0,1,0,1
94685346,15,2,2,0,0,0,0,0,1,0,1
94685346,9,2,1,0,0,0,0,0,1,0,1
94685346,46,13,1,1,0,0,0,0,0,1,1
94685346,62,15,2,1,0,0,0,0,0,1,1
94685346,61,15,1,1,0,0,0,0,0,1,1
94685347,42,0,2,0,0,0,0,0,1,0,1
94685347,15,2,2,0,0,0,0,0,1,0,1
94685347,9,2,1,0,0,0,0,0,1,0,1
94685347,46,13,1,1,0,0,0,0,0,1,1
94685347,62,15,2,1,0,0,0,0,0,1,1
94685347,61,15,1,1,0,0,0,0,0,1,1
94685348,42,0,2,0,0,0,0,0,1,0,1
94685348,15,2,2,0,0,0,0,0,1,0,1
94685348,9,2,1,0,0,0,0,0,1,0,1
94685348,46,13,1,1,0,0,0,0,0,1,1
94685348,62,15,2,1,0,0,0,0,0,1,1
94685348,61,15,1,1,0,0,0,0,0,1,1
94685349,42,0,2,0,0,0,0,0,1,0,1
94685349,15,2,2,0,0,0,0,0,1,0,1
94685349,9,2,1,0,0,0,0,0,1,0,1
94685349,46,13,1,1,0,0,0,0,0,1,1
94685349,62,15,2,1,0,0,0,0,0,1,1
94685349,61,15,1,1,0,0,0,0,0,1,1
94685350,42,0,2,0,0,0,0,0,1,0,1
94685350,15,2,2,0,0,0,0,0,1,0,1
94685350,9,2,1,0,0,0,0,0,1,0,1
94685350,46,13,1,1,0,0,0,0,0,1,1
94685350,62,15,2,1,0,0,0,0,0,1,1
94685350,61,15,1,1,0,0,0,0,0,1,1
94685351,42,0,2,0,0,0,0,0,1,0,1
94685351,15,2,2,0,0,0,0,0,1,0,1
94685351,9,2,1,0,0,0,0,0,1,0,1
94685351,46,13,1,1,0,0,0,0,0,1,1
94685351,62,15,2,1,0,0,0,0,0,1,1
94685351,61,15,1,1,0,0,0,0,0,1,1
94685352,42,0,2,0,0,0,0,0,1,0,1
94685352,15,2,2,0,0,0,0,0,1,0,1
94685352,9,2,1,0,0,0,0,0,1,0,1
94685352,46,13,1,1,0,0,0,0,0,1,1
94685352,62,15,2,1,0,0,0,0,0,1,1
94685352,61,15,1,1,0,0,0,0,0,1,1
94685353,42,0,2,0,0,0,0,0,1,0,1
94685353,15,2,2,0,0,0,0,0,1,0,1
94685353,9,2,1,0,0,0,0,0,1,0,1
94685353,46,13,1,1,0,0,0,0,0,1,1
94685353,62,15,2,1,0,0,0,0,0,1,1
94685353,61,15,1,1,0,0,0,0,0,1,1
94685354,42,0,2,0,0,0,0,0,1,0,1
94685354,15,2,2,0,0,0,0,0,1,0,1
94685354,9,2,1,0,0,0,0,0,1,0,1
94685354,46,13,1,1,0,0,0,0,0,1,1
94685354,62,15,2,1,0,0,0,0,0,1,1
94685354,61,15,1,1,0,0,0,0,0,1,1
94685355,42,0,2,0,0,0,0,0,1,0,1
94685355,15,2,2,0,0,0,0,0,1,0,1
94685355,9,2,1,0,0,0,0,0,1,0,1
94685355,46,13,1,1,0,0,0,0,0,1,1
94685355,62,15,2,1,0,0,0,0,0,1,1
94685355,61,15,1,1,0,0,0,0,0,1,1
94685356,42,0,2,0,0,0,0,0,1,0,1
94685356,15,2,2,0,0,0,0,0,1,0,1
94685356,9,2,1,0,0,0,0,0,1,0,1
94685356,46,13,1,1,0,0,0,0,0,1,1
94685356,62,15,2,1,0,0,0,0,0,1,1
94685356,61,15,1,1,0,0,0,0,0,1,1
94685357,42,0,2,0,0,0,0,0,1,0,1
94685357,15,2,2,0,0,0,0,0,1,0,1
94685357,9,2,1,0,0,0,0,0,1,0,1
94685357,46,13,1,1,0,0,0,0,0,1,1
94685357,62,15,2,1,0,0,0,0,0,1,1
94685357,61,15,1,1,0,0,0,0,0,1,1
94685358,42,0,2,0,0,0,0,0,1,0,1
94685358,15,2,2,0,0,0,0,0,1,0,1
94685358,9,2,1,0,0,0,0,0,1,0,1
94685358,46,13,1,1,0,0,0,0,0,1,1
94685358,62,15,2,1,0,0,0,0,0,1,1
94685358,61,15,1,1,0,0,0,0,0,1,1
94685359,42,0,2,0,0,0,0,0,1,0,1
94685359,15,2,2,0,0,0,0,0,1,0,1
94685359,9,2,1,0,0,0,0,0,1,0,1
94685359,46,13,1,1,0,0,0,0,0,1,1
94685359,62,15,2,1,0,0,0,0,0,1,1
94685359,61,15,1,1,0,0,0,0,0,1,1
94685360,42,0,2,0,0,0,0,0,1,0,1
94685360,15,2,2,0,0,0,0,0,1,0,1
94685360,9,2,1,0,0,0,0,0,1,0,1
94685360,46,13,1,1,0,0,0,0,0,1,1
94685360,62,15,2,1,0,0,0,0,0,1,1
94685360,61,15,1,1,0,0,0,0,0,1,1
94688321,59,0,2,0,0,1,0,0,0,0,1
94688321,57,5,2,0,0,1,0,0,0,0,1
94688322,59,0,2,0,0,1,0,0,0,0,1
94688322,57,5,2,0,0,1,0,0,0,0,1
94688323,59,0,2,0,0,1,0,0,0,0,1
94688323,57,5,2,0,0,1,0,0,0,0,1
94688324,59,0,2,0,0,1,0,0,0,0,1
94688324,57,5,2,0,0,1,0,0,0,0,1
94688325,59,0,2,0,0,1,0,0,0,0,1
94688325,57,5,2,0,0,1,0,0,0,0,1
94688326,59,0,2,0,0,1,0,0,0,0,1
94688326,57,5,2,0,0,1,0,0,0,0,1
94688327,59,0,2,0,0,1,0,0,0,0,1
94688327,57,5,2,0,0,1,0,0,0,0,1
94688328,59,0,2,0,0,1,0,0,0,0,1
94688328,57,5,2,0,0,1,0,0,0,0,1
94688329,59,0,2,0,0,1,0,0,0,0,1
94688329,57,5,2,0,0,1,0,0,0,0,1
94688330,59,0,2,0,0,1,0,0,0,0,1
94688330,57,5,2,0,0,1,0,0,0,0,1
94688331,59,0,2,0,0,1,0,0,0,0,1
94688331,57,5,2,0,0,1,0,0,0,0,1
94688332,59,0,2,0,0,1,0,0,0,0,1
94688332,57,5,2,0,0,1,0,0,0,0,1
94688333,59,0,2,0,0,1,0,0,0,0,1
94688333,57,5,2,0,0,1,0,0,0,0,1
94688334,59,0,2,0,0,1,0,0,0,0,1
94688334,57,5,2,0,0,1,0,0,0,0,1
94688335,59,0,2,0,0,1,0,0,0,0,1
94688335,57,5,2,0,0,1,0,0,0,0,1
94688336,59,0,2,0,0,1,0,0,0,0,1
94688336,57,5,2,0,0,1,0,0,0,0,1
94688337,59,0,2,0,0,1,0,0,0,0,1
94688337,57,5,2,0,0,1,0,0,0,0,1
94688338,59,0,2,0,0,1,0,0,0,0,1
94688338,57,5,2,0,0,1,0,0,0,0,1
94688339,59,0,2,0,0,1,0,0,0,0,1
94688339,57,5,2,0,0,1,0,0,0,0,1
94688340,59,0,2,0,0,1,0,0,0,0,1
94688340,57,5,2,0,0,1,0,0,0,0,1
94688341,59,0,2,0,0,1,0,0,0,0,1
94688341,57,5,2,0,0,1,0,0,0,0,1
94688342,59,0,2,0,0,1,0,0,0,0,1
94688342,57,5,2,0,0,1,0,0,0,0,1
94688343,59,0,2,0,0,1,0,0,0,0,1
94688343,57,5,2,0,0,1,0,0,0,0,1
94688344,59,0,2,0,0,1,0,0,0,0,1
94688344,57,5,2,0,0,1,0,0,0,0,1
94688345,59,0,2,0,0,1,0,0,0,0,1
94688345,57,5,2,0,0,1,0,0,0,0,1
94688346,59,0,2,0,0,1,0,0,0,0,1
94688346,57,5,2,0,0,1,0,0,0,0,1
94688347,59,0,2,0,0,1,0,0,0,0,1
94688347,57,5,2,0,0,1,0,0,0,0,1
94688348,59,0,2,0,0,1,0,0,0,0,1
94688348,57,5,2,0,0,1,0,0,0,0,1
94688349,59,0,2,0,0,1,0,0,0,0,1
94688349,57,5,2,0,0,1,0,0,0,0,1
94688350,59,0,2,0,0,1,0,0,0,0,1
94688350,57,5,2,0,0,1,0,0,0,0,1
94688351,59,0,2,0,0,1,0,0,0,0,1
94688351,57,5,2,0,0,1,0,0,0,0,1
94688352,59,0,2,0,0,1,0,0,0,0,1
94688352,57,5,2,0,0,1,0,0,0,0,1
94688353,59,0,2,0,0,1,0,0,0,0,1
94688353,57,5,2,0,0,1,0,0,0,0,1
94688354,59,0,2,0,0,1,0,0,0,0,1
94688354,57,5,2,0,0,1,0,0,0,0,1
94688355,59,0,2,0,0,1,0,0,0,0,1
94688355,57,5,2,0,0,1,0,0,0,0,1
94688356,59,0,2,0,0,1,0,0,0,0,1
94688356,57,5,2,0,0,1,0,0,0,0,1
94688357,59,0,2,0,0,1,0,0,0,0,1
94688357,57,5,2,0,0,1,0,0,0,0,1
94688358,59,0,2,0,0,1,0,0,0,0,1
94688358,57,5,2,0,0,1,0,0,0,0,1
94688359,59,0,2,0,0,1,0,0,0,0,1
94688359,57,5,2,0,0,1,0,0,0,0,1
94688360,59,0,2,0,0,1,0,0,0,0,1
94688360,57,5,2,0,0,1,0,0,0,0,1
94688361,59,0,2,0,0,1,0,0,0,0,1
94688361,57,5,2,0,0,1,0,0,0,0,1
94688362,59,0,2,0,0,1,0,0,0,0,1
94688362,57,5,2,0,0,1,0,0,0,0,1
94688363,59,0,2,0,0,1,0,0,0,0,1
94688363,57,5,2,0,0,1,0,0,0,0,1
94688364,59,0,2,0,0,1,0,0,0,0,1
94688364,57,5,2,0,0,1,0,0,0,0,1
94688365,59,0,2,0,0,1,0,0,0,0,1
94688365,57,5,2,0,0,1,0,0,0,0,1
94688366,59,0,2,0,0,1,0,0,0,0,1
94688366,57,5,2,0,0,1,0,0,0,0,1
94688367,59,0,2,0,0,1,0,0,0,0,1
94688367,57,5,2,0,0,1,0,0,0,0,1
94688368,59,0,2,0,0,1,0,0,0,0,1
94688368,57,5,2,0,0,1,0,0,0,0,1
94688369,59,0,2,0,0,1,0,0,0,0,1
94688369,57,5,2,0,0,1,0,0,0,0,1
94688370,59,0,2,0,0,1,0,0,0,0,1
94688370,57,5,2,0,0,1,0,0,0,0,1
94688371,59,0,2,0,0,1,0,0,0,0,1
94688371,57,5,2,0,0,1,0,0,0,0,1
94688372,59,0,2,0,0,1,0,0,0,0,1
94688372,57,5,2,0,0,1,0,0,0,0,1
94688373,59,0,2,0,0,1,0,0,0,0,1
94688373,57,5,2,0,0,1,0,0,0,0,1
94688374,59,0,2,0,0,1,0,0,0,0,1
94688374,57,5,2,0,0,1,0,0,0,0,1
94688375,59,0,2,0,0,1,0,0,0,0,1
94688375,57,5,2,0,0,1,0,0,0,0,1
94688376,59,0,2,0,0,1,0,0,0,0,1
94688376,57,5,2,0,0,1,0,0,0,0,1
94688377,59,0,2,0,0,1,0,0,0,0,1
94688377,57,5,2,0,0,1,0,0,0,0,1
94688378,59,0,2,0,0,1,0,0,0,0,1
94688378,57,5,2,0,0,1,0,0,0,0,1
94688379,59,0,2,0,0,1,0,0,0,0,1
94688379,57,5,2,0,0,1,0,0,0,0,1
94688380,59,0,2,0,0,1,0,0,0,0,1
94688380,57,5,2,0,0,1,0,0,0,0,1
94688381,59,0,2,0,0,1,0,0,0,0,1
94688381,57,5,2,0,0,1,0,0,0,0,1
94688382,59,0,2,0,0,1,0,0,0,0,1
94688382,57,5,2,0,0,1,0,0,0,0,1
94688383,59,0,2,0,0,1,0,0,0,0,1
94688383,57,5,2,0,0,1,0,0,0,0,1
94688384,59,0,2,0,0,1,0,0,0,0,1
94688384,57,5,2,0,0,1,0,0,0,0,1
94688385,59,0,2,0,0,1,0,0,0,0,1
94688385,57,5,2,0,0,1,0,0,0,0,1
94688386,59,0,2,0,0,1,0,0,0,0,1
94688386,57,5,2,0,0,1,0,0,0,0,1
94688387,59,0,2,0,0,1,0,0,0,0,1
94688387,57,5,2,0,0,1,0,0,0,0,1
94688388,59,0,2,0,0,1,0,0,0,0,1
94688388,57,5,2,0,0,1,0,0,0,0,1
94688389,59,0,2,0,0,1,0,0,0,0,1
94688389,57,5,2,0,0,1,0,0,0,0,1
94688390,59,0,2,0,0,1,0,0,0,0,1
94688390,57,5,2,0,0,1,0,0,0,0,1
94692412,62,0,2,0,0,0,0,0,1,0,1
94692413,62,0,2,0,0,0,0,0,1,0,1
94692414,62,0,2,0,0,0,0,0,1,0,1
94692415,62,0,2,0,0,0,0,0,1,0,1
94692416,62,0,2,0,0,0,0,0,1,0,1
94692417,62,0,2,0,0,0,0,0,1,0,1
94692418,62,0,2,0,0,0,0,0,1,0,1
94692419,62,0,2,0,0,0,0,0,1,0,1
94695016,45,0,1,0,0,0,0,0,1,0,1
94695016,18,2,2,0,0,0,0,0,1,0,1
94695016,53,13,2,0,0,0,0,0,1,0,1
94695017,45,0,1,0,0,0,0,0,1,0,1
94695017,18,2,2,0,0,0,0,0,1,0,1
94695017,53,13,2,0,0,0,0,0,1,0,1
94695018,45,0,1,0,0,0,0,0,1,0,1
94695018,18,2,2,0,0,0,0,0,1,0,1
94695018,53,13,2,0,0,0,0,0,1,0,1
94695019,45,0,1,0,0,0,0,0,1,0,1
94695019,18,2,2,0,0,0,0,0,1,0,1
94695019,53,13,2,0,0,0,0,0,1,0,1
94695131,22,0,2,0,0,1,0,0,0,0,1
94695131,2,2,2,0,0,1,0,0,0,0,1
94695132,22,0,2,0,0,1,0,0,0,0,1
94695132,2,2,2,0,0,1,0,0,0,0,1
94695133,22,0,2,0,0,1,0,0,0,0,1
94695133,2,2,2,0,0,1,0,0,0,0,1
94695134,22,0,2,0,0,1,0,0,0,0,1
94695134,2,2,2,0,0,1,0,0,0,0,1
94695135,22,0,2,0,0,1,0,0,0,0,1
94695135,2,2,2,0,0,1,0,0,0,0,1
94695136,22,0,2,0,0,1,0,0,0,0,1
94695136,2,2,2,0,0,1,0,0,0,0,1
94695137,22,0,2,0,0,1,0,0,0,0,1
94695137,2,2,2,0,0,1,0,0,0,0,1
94695138,22,0,2,0,0,1,0,0,0,0,1
94695138,2,2,2,0,0,1,0,0,0,0,1
94695139,22,0,2,0,0,1,0,0,0,0,1
94695139,2,2,2,0,0,1,0,0,0,0,1
94695140,22,0,2,0,0,1,0,0,0,0,1
94695140,2,2,2,0,0,1,0,0,0,0,1
94695141,22,0,2,0,0,1,0,0,0,0,1
94695141,2,2,2,0,0,1,0,0,0,0,1
94695142,22,0,2,0,0,1,0,0,0,0,1
94695142,2,2,2,0,0,1,0,0,0,0,1
94695143,22,0,2,0,0,1,0,0,0,0,1
94695143,2,2,2,0,0,1,0,0,0,0,1
94695144,22,0,2,0,0,1,0,0,0,0,1
94695144,2,2,2,0,0,1,0,0,0,0,1
94695145,22,0,2,0,0,1,0,0,0,0,1
94695145,2,2,2,0,0,1,0,0,0,0,1
94695146,22,0,2,0,0,1,0,0,0,0,1
94695146,2,2,2,0,0,1,0,0,0,0,1
94695147,22,0,2,0,0,1,0,0,0,0,1
94695147,2,2,2,0,0,1,0,0,0,0,1
94695148,22,0,2,0,0,1,0,0,0,0,1
94695148,2,2,2,0,0,1,0,0,0,0,1
94695149,22,0,2,0,0,1,0,0,0,0,1
94695149,2,2,2,0,0,1,0,0,0,0,1
94695150,22,0,2,0,0,1,0,0,0,0,1
94695150,2,2,2,0,0,1,0,0,0,0,1
94695151,22,0,2,0,0,1,0,0,0,0,1
94695151,2,2,2,0,0,1,0,0,0,0,1
94695152,22,0,2,0,0,1,0,0,0,0,1
94695152,2,2,2,0,0,1,0,0,0,0,1
94695153,22,0,2,0,0,1,0,0,0,0,1
94695153,2,2,2,0,0,1,0,0,0,0,1
94695154,22,0,2,0,0,1,0,0,0,0,1
94695154,2,2,2,0,0,1,0,0,0,0,1
94695155,22,0,2,0,0,1,0,0,0,0,1
94695155,2,2,2,0,0,1,0,0,0,0,1
94695156,22,0,2,0,0,1,0,0,0,0,1
94695156,2,2,2,0,0,1,0,0,0,0,1
94695157,22,0,2,0,0,1,0,0,0,0,1
94695157,2,2,2,0,0,1,0,0,0,0,1
94695158,22,0,2,0,0,1,0,0,0,0,1
94695158,2,2,2,0,0,1,0,0,0,0,1
94695159,22,0,2,0,0,1,0,0,0,0,1
94695159,2,2,2,0,0,1,0,0,0,0,1
94695160,22,0,2,0,0,1,0,0,0,0,1
94695160,2,2,2,0,0,1,0,0,0,0,1
94695161,22,0,2,0,0,1,0,0,0,0,1
94695161,2,2,2,0,0,1,0,0,0,0,1
94695162,22,0,2,0,0,1,0,0,0,0,1
94695162,2,2,2,0,0,1,0,0,0,0,1
94695163,22,0,2,0,0,1,0,0,0,0,1
94695163,2,2,2,0,0,1,0,0,0,0,1
94695164,22,0,2,0,0,1,0,0,0,0,1
94695164,2,2,2,0,0,1,0,0,0,0,1
94695165,22,0,2,0,0,1,0,0,0,0,1
94695165,2,2,2,0,0,1,0,0,0,0,1
94695166,22,0,2,0,0,1,0,0,0,0,1
94695166,2,2,2,0,0,1,0,0,0,0,1
94695167,22,0,2,0,0,1,0,0,0,0,1
94695167,2,2,2,0,0,1,0,0,0,0,1
94695168,22,0,2,0,0,1,0,0,0,0,1
94695168,2,2,2,0,0,1,0,0,0,0,1
94695169,22,0,2,0,0,1,0,0,0,0,1
94695169,2,2,2,0,0,1,0,0,0,0,1
94695170,22,0,2,0,0,1,0,0,0,0,1
94695170,2,2,2,0,0,1,0,0,0,0,1
94695171,22,0,2,0,0,1,0,0,0,0,1
94695171,2,2,2,0,0,1,0,0,0,0,1
94695172,22,0,2,0,0,1,0,0,0,0,1
94695172,2,2,2,0,0,1,0,0,0,0,1
94695173,22,0,2,0,0,1,0,0,0,0,1
94695173,2,2,2,0,0,1,0,0,0,0,1
94695174,22,0,2,0,0,1,0,0,0,0,1
94695174,2,2,2,0,0,1,0,0,0,0,1
94695175,22,0,2,0,0,1,0,0,0,0,1
94695175,2,2,2,0,0,1,0,0,0,0,1
94695176,22,0,2,0,0,1,0,0,0,0,1
94695176,2,2,2,0,0,1,0,0,0,0,1
94698163,56,0,2,0,0,1,0,1,0,0,2
94698163,59,1,1,1,0,1,0,0,0,0,2
94698163,24,2,1,1,0,1,0,1,0,1,3
94698164,56,0,2,0,0,1,0,1,0,0,2
94698164,59,1,1,1,0,1,0,0,0,0,2
94698164,24,2,1,1,0,1,0,1,0,1,3
94698165,56,0,2,0,0,1,0,1,0,0,2
94698165,59,1,1,1,0,1,0,0,0,0,2
94698165,24,2,1,1,0,1,0,1,0,1,3
94698166,56,0,2,0,0,1,0,1,0,0,2
94698166,59,1,1,1,0,1,0,0,0,0,2
94698166,24,2,1,1,0,1,0,1,0,1,3
94698167,56,0,2,0,0,1,0,1,0,0,2
94698167,59,1,1,1,0,1,0,0,0,0,2
94698167,24,2,1,1,0,1,0,1,0,1,3
94698168,56,0,2,0,0,1,0,1,0,0,2
94698168,59,1,1,1,0,1,0,0,0,0,2
94698168,24,2,1,1,0,1,0,1,0,1,3
94698169,56,0,2,0,0,1,0,1,0,0,2
94698169,59,1,1,1,0,1,0,0,0,0,2
94698169,24,2,1,1,0,1,0,1,0,1,3
94698170,56,0,2,0,0,1,0,1,0,0,2
94698170,59,1,1,1,0,1,0,0,0,0,2
94698170,24,2,1,1,0,1,0,1,0,1,3
94698171,56,0,2,0,0,1,0,1,0,0,2
94698171,59,1,1,1,0,1,0,0,0,0,2
94698171,24,2,1,1,0,1,0,1,0,1,3
94698172,56,0,2,0,0,1,0,1,0,0,2
94698172,59,1,1,1,0,1,0,0,0,0,2
94698172,24,2,1,1,0,1,0,1,0,1,3
94698173,56,0,2,0,0,1,0,1,0,0,2
94698173,59,1,1,1,0,1,0,0,0,0,2
94698173,24,2,1,1,0,1,0,1,0,1,3
94698174,56,0,2,0,0,1,0,1,0,0,2
94698174,59,1,1,1,0,1,0,0,0,0,2
94698174,24,2,1,1,0,1,0,1,0,1,3
94698175,56,0,2,0,0,1,0,1,0,0,2
94698175,59,1,1,1,0,1,0,0,0,0,2
94698175,24,2,1,1,0,1,0,1,0,1,3
94698176,56,0,2,0,0,1,0,1,0,0,2
94698176,59,1,1,1,0,1,0,0,0,0,2
94698176,24,2,1,1,0,1,0,1,0,1,3
94698177,56,0,2,0,0,1,0,1,0,0,2
94698177,59,1,1,1,0,1,0,0,0,0,2
94698177,24,2,1,1,0,1,0,1,0,1,3
94698178,56,0,2,0,0,1,0,1,0,0,2
94698178,59,1,1,1,0,1,0,0,0,0,2
94698178,24,2,1,1,0,1,0,1,0,1,3
94698179,56,0,2,0,0,1,0,1,0,0,2
94698179,59,1,1,1,0,1,0,0,0,0,2
94698179,24,2,1,1,0,1,0,1,0,1,3
94698180,56,0,2,0,0,1,0,1,0,0,2
94698180,59,1,1,1,0,1,0,0,0,0,2
94698180,24,2,1,1,0,1,0,1,0,1,3
94698181,56,0,2,0,0,1,0,1,0,0,2
94698181,59,1,1,1,0,1,0,0,0,0,2
94698181,24,2,1,1,0,1,0,1,0,1,3
94698182,56,0,2,0,0,1,0,1,0,0,2
94698182,59,1,1,1,0,1,0,0,0,0,2
94698182,24,2,1,1,0,1,0,1,0,1,3
94698183,56,0,2,0,0,1,0,1,0,0,2
94698183,59,1,1,1,0,1,0,0,0,0,2
94698183,24,2,1,1,0,1,0,1,0,1,3
94698184,56,0,2,0,0,1,0,1,0,0,2
94698184,59,1,1,1,0,1,0,0,0,0,2
94698184,24,2,1,1,0,1,0,1,0,1,3
94698682,61,0,1,0,0,0,0,0,1,0,1
94698682,55,1,2,0,0,0,0,0,1,0,1
94698683,61,0,1,0,0,0,0,0,1,0,1
94698683,55,1,2,0,0,0,0,0,1,0,1
94698684,61,0,1,0,0,0,0,0,1,0,1
94698684,55,1,2,0,0,0,0,0,1,0,1
94698685,61,0,1,0,0,0,0,0,1,0,1
94698685,55,1,2,0,0,0,0,0,1,0,1
94698686,61,0,1,0,0,0,0,0,1,0,1
94698686,55,1,2,0,0,0,0,0,1,0,1
94698687,61,0,1,0,0,0,0,0,1,0,1
94698687,55,1,2,0,0,0,0,0,1,0,1
94698688,61,0,1,0,0,0,0,0,1,0,1
94698688,55,1,2,0,0,0,0,0,1,0,1
94698689,61,0,1,0,0,0,0,0,1,0,1
94698689,55,1,2,0,0,0,0,0,1,0,1
94698690,61,0,1,0,0,0,0,0,1,0,1
94698690,55,1,2,0,0,0,0,0,1,0,1
94698691,61,0,1,0,0,0,0,0,1,0,1
94698691,55,1,2,0,0,0,0,0,1,0,1
94702238,54,0,1,0,0,1,0,0,0,0,1
94702239,54,0,1,0,0,1,0,0,0,0,1
94702240,54,0,1,0,0,1,0,0,0,0,1
94702241,54,0,1,0,0,1,0,0,0,0,1
94702242,54,0,1,0,0,1,0,0,0,0,1
94702243,54,0,1,0,0,1,0,0,0,0,1
94702244,54,0,1,0,0,1,0,0,0,0,1
94703511,49,0,1,0,0,0,0,0,1,0,1
94703511,44,1,2,0,0,0,0,0,1,0,1
94703511,18,2,2,0,0,0,0,0,1,0,1
94703511,26,4,1,0,0,0,0,0,1,0,1
94703512,49,0,1,0,0,0,0,0,1,0,1
94703512,44,1,2,0,0,0,0,0,1,0,1
94703512,18,2,2,0,0,0,0,0,1,0,1
