g_id,h_id,TEN,ST,PUMA10
444,95116683,1.0,37,800
444,95116684,1.0,37,800
444,95116685,1.0,37,800
444,95118831,1.0,37,800
444,95121818,1.0,37,800
444,95121819,1.0,37,800
444,95121820,1.0,37,800
444,95121821,1.0,37,800
444,95121822,1.0,37,800
444,95121823,1.0,37,800
444,95121824,1.0,37,800
444,95121825,1.0,37,800
444,95121826,1.0,37,800
444,95121827,1.0,37,800
444,95121828,1.0,37,800
444,95121829,1.0,37,800
444,95121830,1.0,37,800
444,95121831,1.0,37,800
444,95121832,1.0,37,800
444,95121833,1.0,37,800
444,95121834,1.0,37,800
444,95121835,1.0,37,800
444,95121836,1.0,37,800
444,95121837,1.0,37,800
444,95121838,1.0,37,800
444,95121839,1.0,37,800
444,95121840,1.0,37,800
444,95121841,1.0,37,800
444,95121842,1.0,37,800
444,95121843,1.0,37,800
444,95121844,1.0,37,800
444,95121845,1.0,37,800
444,95121846,1.0,37,800
444,95121847,1.0,37,800
444,95121848,1.0,37,800
444,95121849,1.0,37,800
444,95121850,1.0,37,800
444,95121851,1.0,37,800
444,95121852,1.0,37,800
444,95121853,1.0,37,800
444,95121854,1.0,37,800
444,95121855,1.0,37,800
444,95121856,1.0,37,800
444,95121857,1.0,37,800
444,95121858,1.0,37,800
444,95121859,1.0,37,800
444,95121860,1.0,37,800
444,95121861,1.0,37,800
444,95121862,1.0,37,800
444,95121863,1.0,37,800
444,95121864,1.0,37,800
444,95121865,1.0,37,800
444,95121866,1.0,37,800
444,95121867,1.0,37,800
444,95121868,1.0,37,800
444,95121869,1.0,37,800
444,95121870,1.0,37,800
444,95121871,1.0,37,800
444,95121872,1.0,37,800
444,95121873,1.0,37,800
444,95121874,1.0,37,800
444,95121875,1.0,37,800
444,95121876,1.0,37,800
444,95121877,1.0,37,800
444,95121878,1.0,37,800
444,95121879,1.0,37,800
444,95121880,1.0,37,800
444,95121881,1.0,37,800
444,95121882,1.0,37,800
444,95121883,1.0,37,800
444,95121884,1.0,37,800
444,95121885,1.0,37,800
444,95121886,1.0,37,800
444,95121887,1.0,37,800
444,95121888,1.0,37,800
444,95121889,1.0,37,800
444,95121890,1.0,37,800
444,95121891,1.0,37,800
444,95121892,1.0,37,800
444,95121893,1.0,37,800
444,95121894,1.0,37,800
444,95121895,1.0,37,800
444,95121896,1.0,37,800
444,95121897,1.0,37,800
444,95121898,1.0,37,800
444,95121899,1.0,37,800
444,95121900,1.0,37,800
444,95121901,1.0,37,800
444,95121902,1.0,37,800
444,95121903,1.0,37,800
444,95121904,1.0,37,800
444,95121905,1.0,37,800
444,95121906,1.0,37,800
444,95121907,1.0,37,800
444,95121908,1.0,37,800
444,95121909,1.0,37,800
444,95121910,1.0,37,800
444,95121911,1.0,37,800
444,95121912,1.0,37,800
444,95121913,1.0,37,800
444,95121914,1.0,37,800
444,95121915,1.0,37,800
444,95121916,1.0,37,800
444,95121917,1.0,37,800
444,95121918,1.0,37,800
444,95121919,1.0,37,800
444,95121920,1.0,37,800
444,95121921,1.0,37,800
444,95121922,1.0,37,800
444,95121923,1.0,37,800
444,95121924,1.0,37,800
444,95121925,1.0,37,800
444,95121926,1.0,37,800
444,95121927,1.0,37,800
444,95121928,1.0,37,800
444,95121929,1.0,37,800
444,95121930,1.0,37,800
444,95121931,1.0,37,800
444,95121932,1.0,37,800
444,95121933,1.0,37,800
444,95121934,1.0,37,800
444,95121935,1.0,37,800
444,95121936,1.0,37,800
444,95121937,1.0,37,800
444,95121938,1.0,37,800
444,95121939,1.0,37,800
444,95121940,1.0,37,800
444,95121941,1.0,37,800
444,95121942,1.0,37,800
444,95121943,1.0,37,800
444,95121944,1.0,37,800
444,95121945,1.0,37,800
444,95121946,1.0,37,800
444,95121947,1.0,37,800
444,95121948,1.0,37,800
444,95121949,1.0,37,800
444,95121950,1.0,37,800
444,95121951,1.0,37,800
444,95121952,1.0,37,800
444,95121953,1.0,37,800
444,95121954,1.0,37,800
444,95121955,1.0,37,800
444,95121956,1.0,37,800
444,95121957,1.0,37,800
444,95121958,1.0,37,800
444,95121959,1.0,37,800
444,95121960,1.0,37,800
444,95121961,1.0,37,800
444,95121962,1.0,37,800
444,95121963,1.0,37,800
444,95121964,1.0,37,800
444,95121965,1.0,37,800
444,95121966,1.0,37,800
444,95121967,1.0,37,800
444,95121968,1.0,37,800
444,95121969,1.0,37,800
444,95121970,1.0,37,800
444,95121971,1.0,37,800
444,95121972,1.0,37,800
444,95121973,1.0,37,800
444,95121974,1.0,37,800
444,95121975,1.0,37,800
444,95121976,1.0,37,800
444,95121977,1.0,37,800
444,95121978,1.0,37,800
444,95121979,1.0,37,800
444,95121980,1.0,37,800
444,95121981,1.0,37,800
444,95121982,1.0,37,800
444,95121983,1.0,37,800
444,95121984,1.0,37,800
444,95121985,1.0,37,800
444,95121986,1.0,37,800
444,95121987,1.0,37,800
444,95121988,1.0,37,800
444,95121989,1.0,37,800
444,95121990,1.0,37,800
444,95121991,1.0,37,800
444,95121992,1.0,37,800
444,95121993,1.0,37,800
444,95121994,1.0,37,800
444,95121995,1.0,37,800
444,95121996,1.0,37,800
444,95121997,1.0,37,800
444,95121998,1.0,37,800
444,95121999,1.0,37,800
444,95122000,1.0,37,800
444,95122001,1.0,37,800
444,95122002,1.0,37,800
444,95122003,1.0,37,800
444,95122004,1.0,37,800
444,95122005,1.0,37,800
444,95122006,1.0,37,800
444,95122007,1.0,37,800
444,95122008,1.0,37,800
444,95122009,1.0,37,800
444,95122010,1.0,37,800
444,95122011,1.0,37,800
444,95122012,1.0,37,800
444,95122013,1.0,37,800
444,95122014,1.0,37,800
444,95122015,1.0,37,800
444,95122016,1.0,37,800
444,95122017,1.0,37,800
444,95122018,1.0,37,800
444,95122019,1.0,37,800
444,95122020,1.0,37,800
444,95122021,1.0,37,800
444,95122022,1.0,37,800
444,95122023,1.0,37,800
444,95122024,1.0,37,800
444,95122025,1.0,37,800
444,95122026,1.0,37,800
444,95122027,1.0,37,800
444,95122028,1.0,37,800
444,95122029,1.0,37,800
444,95122030,1.0,37,800
444,95122031,1.0,37,800
444,95122032,1.0,37,800
444,95126966,2.0,37,800
444,95126967,2.0,37,800
444,95126968,2.0,37,800
444,95126969,2.0,37,800
444,95128359,3.0,37,800
444,95134734,,37,800
444,95135768,1.0,37,800
444,95135769,1.0,37,800
444,95135770,1.0,37,800
444,95135771,1.0,37,800
444,95135772,1.0,37,800
444,95135773,1.0,37,800
444,95135774,1.0,37,800
444,95135775,1.0,37,800
444,95135776,1.0,37,800
444,95135777,1.0,37,800
444,95135778,1.0,37,800
444,95135779,1.0,37,800
444,95135780,1.0,37,800
444,95135781,1.0,37,800
444,95135782,1.0,37,800
444,95135783,1.0,37,800
444,95135784,1.0,37,800
444,95135785,1.0,37,800
444,95135786,1.0,37,800
444,95135787,1.0,37,800
444,95136639,1.0,37,800
444,95136640,1.0,37,800
444,95136641,1.0,37,800
444,95136642,1.0,37,800
444,95136643,1.0,37,800
444,95136644,1.0,37,800
444,95136645,1.0,37,800
444,95136646,1.0,37,800
444,95136647,1.0,37,800
444,95136648,1.0,37,800
444,95136649,1.0,37,800
444,95136650,1.0,37,800
444,95136651,1.0,37,800
444,95136652,1.0,37,800
444,95136653,1.0,37,800
444,95136654,1.0,37,800
444,95136655,1.0,37,800
444,95136656,1.0,37,800
444,95136657,1.0,37,800
444,95136658,1.0,37,800
444,95136659,1.0,37,800
444,95136660,1.0,37,800
444,95136661,1.0,37,800
444,95136662,1.0,37,800
444,95136663,1.0,37,800
444,95136664,1.0,37,800
444,95136665,1.0,37,800
444,95136666,1.0,37,800
444,95136667,1.0,37,800
444,95136668,1.0,37,800
444,95136669,1.0,37,800
444,95136670,1.0,37,800
444,95136671,1.0,37,800
444,95136672,1.0,37,800
444,95136673,1.0,37,800
444,95136674,1.0,37,800
444,95136675,1.0,37,800
444,95136676,1.0,37,800
444,95136677,1.0,37,800
444,95136678,1.0,37,800
444,95136679,1.0,37,800
444,95136680,1.0,37,800
444,95136681,1.0,37,800
444,95136682,1.0,37,800
444,95136683,1.0,37,800
444,95136684,1.0,37,800
444,95136685,1.0,37,800
444,95136686,1.0,37,800
444,95136687,1.0,37,800
444,95136688,1.0,37,800
444,95136689,1.0,37,800
444,95136690,1.0,37,800
444,95137777,4.0,37,800
444,95137778,4.0,37,800
444,95137779,4.0,37,800
444,95137780,4.0,37,800
444,95137781,4.0,37,800
444,95137782,4.0,37,800
444,95141470,3.0,37,800
444,95141471,3.0,37,800
444,95141472,3.0,37,800
444,95141473,3.0,37,800
444,95141474,3.0,37,800
444,95141475,3.0,37,800
444,95141476,3.0,37,800
444,95141477,3.0,37,800
444,95141478,3.0,37,800
444,95141479,3.0,37,800
444,95141480,3.0,37,800
444,95141481,3.0,37,800
444,95141482,3.0,37,800
444,95141483,3.0,37,800
444,95141484,3.0,37,800
444,95141485,3.0,37,800
444,95141486,3.0,37,800
444,95141487,3.0,37,800
444,95141488,3.0,37,800
444,95141489,3.0,37,800
444,95141490,3.0,37,800
444,95141491,3.0,37,800
444,95141492,3.0,37,800
444,95141493,3.0,37,800
444,95141494,3.0,37,800
444,95141495,3.0,37,800
444,95141496,3.0,37,800
444,95141497,3.0,37,800
444,95141498,3.0,37,800
444,95141499,3.0,37,800
444,95141500,3.0,37,800
444,95141501,3.0,37,800
444,95141502,3.0,37,800
444,95141503,3.0,37,800
444,95141504,3.0,37,800
444,95141505,3.0,37,800
444,95141506,3.0,37,800
444,95141507,3.0,37,800
444,95141508,3.0,37,800
444,95141509,3.0,37,800
444,95141510,3.0,37,800
444,95141511,3.0,37,800
444,95141512,3.0,37,800
444,95141513,3.0,37,800
444,95141514,3.0,37,800
444,95145075,1.0,37,800
444,95145076,1.0,37,800
444,95145077,1.0,37,800
444,95145078,1.0,37,800
444,95145079,1.0,37,800
444,95145080,1.0,37,800
444,95145081,1.0,37,800
444,95145082,1.0,37,800
444,95145083,1.0,37,800
444,95145084,1.0,37,800
444,95145085,1.0,37,800
444,95145086,1.0,37,800
444,95145087,1.0,37,800
444,95145088,1.0,37,800
444,95145089,1.0,37,800
444,95145090,1.0,37,800
444,95145091,1.0,37,800
444,95145092,1.0,37,800
444,95145093,1.0,37,800
444,95145094,1.0,37,800
444,95145095,1.0,37,800
444,95145096,1.0,37,800
444,95145097,1.0,37,800
444,95145098,1.0,37,800
444,95145099,1.0,37,800
444,95145100,1.0,37,800
444,95145101,1.0,37,800
444,95145102,1.0,37,800
444,95145103,1.0,37,800
444,95145104,1.0,37,800
444,95145105,1.0,37,800
444,95145106,1.0,37,800
444,95145107,1.0,37,800
444,95145108,1.0,37,800
444,95145109,1.0,37,800
444,95145110,1.0,37,800
444,95145111,1.0,37,800
444,95145112,1.0,37,800
444,95145113,1.0,37,800
444,95145114,1.0,37,800
444,95145115,1.0,37,800
444,95145116,1.0,37,800
444,95145117,1.0,37,800
444,95145118,1.0,37,800
444,95145119,1.0,37,800
444,95145120,1.0,37,800
444,95145121,1.0,37,800
444,95145122,1.0,37,800
444,95145123,1.0,37,800
444,95145124,1.0,37,800
444,95145125,1.0,37,800
444,95145126,1.0,37,800
444,95145127,1.0,37,800
444,95145128,1.0,37,800
444,95145129,1.0,37,800
444,95145130,1.0,37,800
444,95145131,1.0,37,800
444,95145132,1.0,37,800
444,95145133,1.0,37,800
444,95145134,1.0,37,800
444,95145135,1.0,37,800
444,95145136,1.0,37,800
444,95145137,1.0,37,800
444,95145138,1.0,37,800
444,95145139,1.0,37,800
444,95145140,1.0,37,800
444,95145141,1.0,37,800
444,95145142,1.0,37,800
444,95145143,1.0,37,800
444,95145144,1.0,37,800
444,95145145,1.0,37,800
444,95145146,1.0,37,800
444,95145147,1.0,37,800
444,95145148,1.0,37,800
444,95145149,1.0,37,800
444,95145150,1.0,37,800
444,95145151,1.0,37,800
444,95145152,1.0,37,800
444,95145153,1.0,37,800
444,95145154,1.0,37,800
444,95149585,2.0,37,800
444,95149586,2.0,37,800
444,95149587,2.0,37,800
444,95149588,2.0,37,800
444,95149589,2.0,37,800
444,95149590,2.0,37,800
444,95149591,2.0,37,800
444,95149592,2.0,37,800
444,95149593,2.0,37,800
444,95149594,2.0,37,800
444,95149595,2.0,37,800
444,95149596,2.0,37,800
444,95149597,2.0,37,800
444,95149598,2.0,37,800
444,95149599,2.0,37,800
444,95149600,2.0,37,800
444,95149601,2.0,37,800
444,95149602,2.0,37,800
444,95149603,2.0,37,800
444,95149604,2.0,37,800
444,95149605,2.0,37,800
444,95149606,2.0,37,800
444,95149607,2.0,37,800
444,95149608,2.0,37,800
444,95149609,2.0,37,800
444,95149610,2.0,37,800
444,95149611,2.0,37,800
444,95149612,2.0,37,800
444,95149613,2.0,37,800
444,95149614,2.0,37,800
444,95149615,2.0,37,800
444,95149616,2.0,37,800
444,95149617,2.0,37,800
444,95149618,2.0,37,800
444,95149619,2.0,37,800
444,95149620,2.0,37,800
444,95149621,2.0,37,800
444,95149622,2.0,37,800
444,95149623,2.0,37,800
444,95149624,2.0,37,800
444,95149625,2.0,37,800
444,95149626,2.0,37,800
444,95149627,2.0,37,800
444,95149628,2.0,37,800
444,95149629,2.0,37,800
444,95149630,2.0,37,800
444,95149631,2.0,37,800
444,95149632,2.0,37,800
444,95149633,2.0,37,800
444,95149634,2.0,37,800
444,95149635,2.0,37,800
444,95149636,2.0,37,800
444,95149637,2.0,37,800
444,95149638,2.0,37,800
444,95149639,2.0,37,800
444,95149640,2.0,37,800
444,95149641,2.0,37,800
444,95149642,2.0,37,800
444,95149643,2.0,37,800
444,95149644,2.0,37,800
444,95149645,2.0,37,800
444,95149646,2.0,37,800
444,95149647,2.0,37,800
444,95149648,2.0,37,800
444,95149649,2.0,37,800
444,95149650,2.0,37,800
444,95149651,2.0,37,800
444,95149652,2.0,37,800
444,95149653,2.0,37,800
444,95149654,2.0,37,800
444,95149655,2.0,37,800
444,95149656,2.0,37,800
444,95149657,2.0,37,800
444,95149658,2.0,37,800
444,95149659,2.0,37,800
444,95149660,2.0,37,800
444,95149661,2.0,37,800
444,95149662,2.0,37,800
444,95149663,2.0,37,800
444,95149664,2.0,37,800
444,95149665,2.0,37,800
444,95149666,2.0,37,800
444,95149667,2.0,37,800
444,95149668,2.0,37,800
444,95149669,2.0,37,800
444,95149670,2.0,37,800
444,95149671,2.0,37,800
444,95149672,2.0,37,800
444,95149673,2.0,37,800
444,95149674,2.0,37,800
444,95149675,2.0,37,800
444,95149676,2.0,37,800
444,95149677,2.0,37,800
444,95149678,2.0,37,800
444,95149679,2.0,37,800
444,95149680,2.0,37,800
444,95149681,2.0,37,800
444,95149682,2.0,37,800
444,95149683,2.0,37,800
444,95149684,2.0,37,800
444,95149685,2.0,37,800
444,95149686,2.0,37,800
444,95149687,2.0,37,800
444,95149688,2.0,37,800
444,95149689,2.0,37,800
444,95149690,2.0,37,800
444,95149691,2.0,37,800
444,95149692,2.0,37,800
444,95149693,2.0,37,800
444,95149694,2.0,37,800
444,95149695,2.0,37,800
444,95149696,2.0,37,800
444,95149697,2.0,37,800
444,95149698,2.0,37,800
444,95149699,2.0,37,800
444,95149700,2.0,37,800
444,95149701,2.0,37,800
444,95149702,2.0,37,800
444,95149703,2.0,37,800
444,95149704,2.0,37,800
444,95149705,2.0,37,800
444,95149706,2.0,37,800
444,95149707,2.0,37,800
444,95149708,2.0,37,800
444,95149709,2.0,37,800
444,95149710,2.0,37,800
444,95149711,2.0,37,800
444,95149712,2.0,37,800
444,95149713,2.0,37,800
444,95149714,2.0,37,800
444,95149715,2.0,37,800
444,95149716,2.0,37,800
444,95149717,2.0,37,800
444,95151999,3.0,37,800
444,95152000,3.0,37,800
444,95152001,3.0,37,800
444,95152002,3.0,37,800
444,95152003,3.0,37,800
444,95152004,3.0,37,800
444,95152005,3.0,37,800
444,95152006,3.0,37,800
444,95152007,3.0,37,800
444,95152008,3.0,37,800
444,95152009,3.0,37,800
444,95152010,3.0,37,800
444,95152011,3.0,37,800
444,95152012,3.0,37,800
444,95152013,3.0,37,800
444,95152014,3.0,37,800
444,95152015,3.0,37,800
444,95152016,3.0,37,800
444,95152017,3.0,37,800
444,95152018,3.0,37,800
444,95152019,3.0,37,800
444,95152020,3.0,37,800
444,95152021,3.0,37,800
444,95152022,3.0,37,800
444,95152023,3.0,37,800
444,95152024,3.0,37,800
444,95152025,3.0,37,800
444,95152026,3.0,37,800
444,95152027,3.0,37,800
444,95152028,3.0,37,800
444,95152029,3.0,37,800
444,95152030,3.0,37,800
444,95152031,3.0,37,800
444,95152032,3.0,37,800
444,95152033,3.0,37,800
444,95152034,3.0,37,800
444,95152035,3.0,37,800
444,95152036,3.0,37,800
444,95152037,3.0,37,800
444,95152038,3.0,37,800
444,95152039,3.0,37,800
444,95152040,3.0,37,800
444,95152041,3.0,37,800
444,95152042,3.0,37,800
444,95152326,,37,800
444,95152327,,37,800
444,95152328,,37,800
444,95152329,,37,800
444,95153657,2.0,37,800
444,95153658,2.0,37,800
444,95153659,2.0,37,800
444,95156065,,37,800
444,95156066,,37,800
444,95156067,,37,800
444,95156068,,37,800
444,95156069,,37,800
444,95156070,,37,800
444,95156071,,37,800
444,95156072,,37,800
444,95156073,,37,800
444,95156074,,37,800
444,95156075,,37,800
444,95156076,,37,800
444,95156077,,37,800
444,95156078,,37,800
444,95156079,,37,800
444,95156080,,37,800
444,95156081,,37,800
444,95156082,,37,800
444,95156083,,37,800
444,95156084,,37,800
444,95156085,,37,800
444,95156086,,37,800
444,95156087,,37,800
444,95156088,,37,800
444,95156089,,37,800
444,95156090,,37,800
444,95156091,,37,800
444,95156092,,37,800
444,95156093,,37,800
444,95156094,,37,800
444,95156095,,37,800
444,95160593,1.0,37,800
444,95160594,1.0,37,800
444,95160595,1.0,37,800
444,95160596,1.0,37,800
444,95160597,1.0,37,800
444,95160598,1.0,37,800
444,95161650,2.0,37,800
444,95161651,2.0,37,800
444,95161652,2.0,37,800
444,95161653,2.0,37,800
444,95161654,2.0,37,800
444,95161655,2.0,37,800
444,95161656,2.0,37,800
444,95161657,2.0,37,800
444,95161658,2.0,37,800
444,95161659,2.0,37,800
444,95161660,2.0,37,800
444,95161661,2.0,37,800
444,95161662,2.0,37,800
444,95161663,2.0,37,800
444,95161664,2.0,37,800
444,95161665,2.0,37,800
444,95161666,2.0,37,800
444,95161667,2.0,37,800
444,95162273,2.0,37,800
444,95162274,2.0,37,800
444,95162275,2.0,37,800
444,95162276,2.0,37,800
444,95162277,2.0,37,800
444,95162278,2.0,37,800
444,95162279,2.0,37,800
444,95162280,2.0,37,800
444,95162281,2.0,37,800
444,95162282,2.0,37,800
444,95162283,2.0,37,800
444,95162284,2.0,37,800
444,95162285,2.0,37,800
444,95162286,2.0,37,800
444,95162287,2.0,37,800
444,95162288,2.0,37,800
444,95162289,2.0,37,800
444,95162290,2.0,37,800
444,95162291,2.0,37,800
444,95162292,2.0,37,800
444,95162293,2.0,37,800
444,95162294,2.0,37,800
444,95162295,2.0,37,800
444,95162296,2.0,37,800
444,95162297,2.0,37,800
444,95162298,2.0,37,800
444,95162299,2.0,37,800
444,95162300,2.0,37,800
444,95162301,2.0,37,800
444,95162302,2.0,37,800
444,95162303,2.0,37,800
444,95162304,2.0,37,800
444,95162305,2.0,37,800
444,95162306,2.0,37,800
444,95162307,2.0,37,800
444,95162308,2.0,37,800
444,95162309,2.0,37,800
444,95162310,2.0,37,800
444,95162311,2.0,37,800
444,95162312,2.0,37,800
444,95162313,2.0,37,800
444,95162314,2.0,37,800
444,95162315,2.0,37,800
444,95162316,2.0,37,800
444,95162317,2.0,37,800
444,95162318,2.0,37,800
444,95162319,2.0,37,800
444,95162320,2.0,37,800
444,95162321,2.0,37,800
444,95162322,2.0,37,800
444,95162323,2.0,37,800
444,95162324,2.0,37,800
444,95162325,2.0,37,800
444,95162326,2.0,37,800
444,95162327,2.0,37,800
444,95162328,2.0,37,800
444,95162329,2.0,37,800
444,95162330,2.0,37,800
444,95162331,2.0,37,800
444,95162332,2.0,37,800
444,95162333,2.0,37,800
444,95162334,2.0,37,800
444,95162335,2.0,37,800
444,95162336,2.0,37,800
444,95162337,2.0,37,800
444,95162338,2.0,37,800
444,95162339,2.0,37,800
444,95162340,2.0,37,800
444,95162341,2.0,37,800
444,95162342,2.0,37,800
444,95162343,2.0,37,800
444,95162344,2.0,37,800
444,95162345,2.0,37,800
444,95162346,2.0,37,800
444,95162347,2.0,37,800
444,95162348,2.0,37,800
444,95162349,2.0,37,800
444,95162350,2.0,37,800
444,95162351,2.0,37,800
444,95162352,2.0,37,800
444,95162353,2.0,37,800
444,95162354,2.0,37,800
444,95162355,2.0,37,800
444,95162356,2.0,37,800
444,95162357,2.0,37,800
444,95162358,2.0,37,800
444,95162359,2.0,37,800
444,95162360,2.0,37,800
444,95162361,2.0,37,800
444,95162362,2.0,37,800
444,95162363,2.0,37,800
444,95162364,2.0,37,800
444,95162365,2.0,37,800
444,95162366,2.0,37,800
444,95162367,2.0,37,800
444,95162368,2.0,37,800
444,95162369,2.0,37,800
444,95162370,2.0,37,800
444,95162371,2.0,37,800
444,95162372,2.0,37,800
444,95162373,2.0,37,800
444,95162374,2.0,37,800
444,95162375,2.0,37,800
444,95162376,2.0,37,800
444,95162377,2.0,37,800
444,95162378,2.0,37,800
444,95162379,2.0,37,800
444,95162380,2.0,37,800
444,95162381,2.0,37,800
444,95162382,2.0,37,800
444,95162383,2.0,37,800
444,95162384,2.0,37,800
444,95162385,2.0,37,800
444,95162386,2.0,37,800
444,95162387,2.0,37,800
444,95162388,2.0,37,800
444,95162389,2.0,37,800
444,95162390,2.0,37,800
444,95162391,2.0,37,800
444,95162392,2.0,37,800
444,95162393,2.0,37,800
444,95162394,2.0,37,800
444,95162395,2.0,37,800
444,95162396,2.0,37,800
444,95162397,2.0,37,800
444,95162398,2.0,37,800
444,95162399,2.0,37,800
444,95162400,2.0,37,800
444,95162401,2.0,37,800
444,95162402,2.0,37,800
444,95162403,2.0,37,800
444,95162404,2.0,37,800
444,95162405,2.0,37,800
444,95162406,2.0,37,800
444,95162407,2.0,37,800
444,95162408,2.0,37,800
444,95162409,2.0,37,800
444,95162410,2.0,37,800
444,95162411,2.0,37,800
444,95162412,2.0,37,800
444,95162413,2.0,37,800
444,95162414,2.0,37,800
444,95162415,2.0,37,800
444,95162416,2.0,37,800
444,95162417,2.0,37,800
444,95162418,2.0,37,800
444,95162419,2.0,37,800
444,95162420,2.0,37,800
444,95162421,2.0,37,800
444,95162422,2.0,37,800
444,95162423,2.0,37,800
444,95162424,2.0,37,800
444,95162425,2.0,37,800
444,95162426,2.0,37,800
444,95162427,2.0,37,800
444,95162428,2.0,37,800
444,95162429,2.0,37,800
444,95162430,2.0,37,800
444,95162431,2.0,37,800
444,95162432,2.0,37,800
444,95162433,2.0,37,800
444,95162434,2.0,37,800
444,95162435,2.0,37,800
444,95162436,2.0,37,800
444,95162437,2.0,37,800
444,95162438,2.0,37,800
444,95162439,2.0,37,800
444,95162448,,37,800
444,95167014,1.0,37,800
444,95167015,1.0,37,800
444,95167016,1.0,37,800
444,95167017,1.0,37,800
444,95167018,1.0,37,800
444,95167019,1.0,37,800
444,95167020,1.0,37,800
444,95167021,1.0,37,800
444,95169185,4.0,37,800
444,95169186,4.0,37,800
444,95169187,4.0,37,800
444,95169188,4.0,37,800
444,95169189,4.0,37,800
444,95169190,4.0,37,800
444,95169191,4.0,37,800
444,95169192,4.0,37,800
444,95169193,4.0,37,800
444,95169194,4.0,37,800
444,95169195,4.0,37,800
444,95169196,4.0,37,800
444,95169197,4.0,37,800
444,95169198,4.0,37,800
444,95169199,4.0,37,800
444,95169200,4.0,37,800
444,95169201,4.0,37,800
444,95169202,4.0,37,800
444,95169203,4.0,37,800
444,95169204,4.0,37,800
444,95169205,4.0,37,800
444,95169206,4.0,37,800
444,95169207,4.0,37,800
444,95169208,4.0,37,800
444,95169209,4.0,37,800
444,95169210,4.0,37,800
444,95169211,4.0,37,800
444,95169212,4.0,37,800
444,95169213,4.0,37,800
444,95169214,4.0,37,800
444,95169215,4.0,37,800
444,95169216,4.0,37,800
444,95169217,4.0,37,800
444,95169218,4.0,37,800
444,95169219,4.0,37,800
444,95169220,4.0,37,800
444,95169221,4.0,37,800
444,95169222,4.0,37,800
444,95169223,4.0,37,800
444,95169224,4.0,37,800
444,95169225,4.0,37,800
444,95169226,4.0,37,800
444,95169227,4.0,37,800
444,95169228,4.0,37,800
444,95169229,4.0,37,800
444,95169230,4.0,37,800
444,95169231,4.0,37,800
444,95169232,4.0,37,800
444,95169233,4.0,37,800
444,95169451,,37,800
444,95169452,,37,800
444,95169453,,37,800
444,95172901,,37,800
444,95172902,,37,800
444,95172903,,37,800
444,95172904,,37,800
444,95172905,,37,800
444,95172906,,37,800
444,95172907,,37,800
444,95179346,,37,800
444,95179347,,37,800
444,95179348,,37,800
444,95179349,,37,800
444,95179350,,37,800
444,95179351,,37,800
444,95179352,,37,800
444,95179353,,37,800
444,95179354,,37,800
444,95179355,,37,800
444,95179356,,37,800
444,95179357,,37,800
444,95179358,,37,800
444,95179359,,37,800
444,95179360,,37,800
444,95179361,,37,800
444,95179362,,37,800
444,95179363,,37,800
444,95179364,,37,800
444,95179365,,37,800
444,95179366,,37,800
444,95179367,,37,800
444,95179368,,37,800
444,95179369,,37,800
444,95179370,,37,800
444,95179371,,37,800
444,95179372,,37,800
444,95179373,,37,800
444,95179374,,37,800
444,95179375,,37,800
444,95179376,,37,800
444,95179377,,37,800
444,95179378,,37,800
444,95179379,,37,800
444,95179380,,37,800
444,95180357,,37,800
444,95180358,,37,800
444,95180359,,37,800
444,95180360,,37,800
444,95180361,,37,800
444,95180362,,37,800
444,95180363,,37,800
444,95180364,,37,800
444,95184441,2.0,37,800
444,95184442,2.0,37,800
444,95184443,2.0,37,800
444,95184444,2.0,37,800
444,95184445,2.0,37,800
444,95184446,2.0,37,800
444,95184447,2.0,37,800
444,95184448,2.0,37,800
444,95184449,2.0,37,800
444,95184450,2.0,37,800
444,95184451,2.0,37,800
444,95184452,2.0,37,800
444,95184453,2.0,37,800
444,95184454,2.0,37,800
444,95184455,2.0,37,800
444,95184456,2.0,37,800
444,95184457,2.0,37,800
444,95184458,2.0,37,800
444,95184459,2.0,37,800
444,95184460,2.0,37,800
444,95184461,2.0,37,800
444,95184462,2.0,37,800
444,95184463,2.0,37,800
444,95184464,2.0,37,800
444,95184465,2.0,37,800
444,95184466,2.0,37,800
444,95184467,2.0,37,800
444,95184468,2.0,37,800
444,95184469,2.0,37,800
444,95184470,2.0,37,800
444,95184471,2.0,37,800
444,95184472,2.0,37,800
444,95184473,2.0,37,800
444,95184474,2.0,37,800
444,95184475,2.0,37,800
444,95184476,2.0,37,800
444,95185813,,37,800
444,95185814,,37,800
444,95185815,,37,800
444,95185816,,37,800
444,95185817,,37,800
444,95185818,,37,800
444,95185819,,37,800
444,95185820,,37,800
444,95185821,,37,800
444,95185822,,37,800
444,95185823,,37,800
444,95185824,,37,800
444,95185825,,37,800
444,95185826,,37,800
444,95185827,,37,800
444,95185828,,37,800
444,95185829,,37,800
444,95185830,,37,800
444,95185831,,37,800
444,95185832,,37,800
444,95185833,,37,800
444,95185834,,37,800
444,95185835,,37,800
444,95185836,,37,800
444,95185837,,37,800
444,95185838,,37,800
444,95185839,,37,800
444,95185840,,37,800
444,95185841,,37,800
444,95185842,,37,800
444,95185843,,37,800
444,95186245,2.0,37,800
444,95189366,1.0,37,800
444,95189367,1.0,37,800
444,95189368,1.0,37,800
444,95189369,1.0,37,800
444,95189370,1.0,37,800
444,95189371,1.0,37,800
444,95189372,1.0,37,800
444,95189373,1.0,37,800
444,95189374,1.0,37,800
444,95189375,1.0,37,800
444,95189376,1.0,37,800
